,chrom,start,end
chr3_2928,chr3,73200000,73225000
chr3_2929,chr3,73225000,73250000
chr3_2930,chr3,73250000,73275000
chr3_2931,chr3,73275000,73300000
chr3_2932,chr3,73300000,73325000
chr3_2933,chr3,73325000,73350000
chr3_2934,chr3,73350000,73375000
chr3_2935,chr3,73375000,73400000
chr3_2936,chr3,73400000,73425000
chr3_2937,chr3,73425000,73450000
chr3_2938,chr3,73450000,73475000
chr3_2939,chr3,73475000,73500000
chr3_2940,chr3,73500000,73525000
chr3_2941,chr3,73525000,73550000
chr3_2942,chr3,73550000,73575000
chr3_2943,chr3,73575000,73600000
chr3_2944,chr3,73600000,73625000
chr3_2945,chr3,73625000,73650000
chr3_2946,chr3,73650000,73675000
chr3_2947,chr3,73675000,73700000
chr3_2948,chr3,73700000,73725000
chr3_2949,chr3,73725000,73750000
chr3_2950,chr3,73750000,73775000
chr3_2951,chr3,73775000,73800000
chr3_2952,chr3,73800000,73825000
chr3_2953,chr3,73825000,73850000
chr3_2954,chr3,73850000,73875000
chr3_2955,chr3,73875000,73900000
chr3_2956,chr3,73900000,73925000
chr3_2957,chr3,73925000,73950000
chr3_2958,chr3,73950000,73975000
chr3_2959,chr3,73975000,74000000
chr3_2960,chr3,74000000,74025000
chr3_2961,chr3,74025000,74050000
chr3_2962,chr3,74050000,74075000
chr3_2963,chr3,74075000,74100000
chr3_2964,chr3,74100000,74125000
chr3_2965,chr3,74125000,74150000
chr3_2966,chr3,74150000,74175000
chr3_2967,chr3,74175000,74200000
chr3_2968,chr3,74200000,74225000
chr3_2969,chr3,74225000,74250000
chr3_2970,chr3,74250000,74275000
chr3_2971,chr3,74275000,74300000
chr3_2972,chr3,74300000,74325000
chr3_2973,chr3,74325000,74350000
chr3_2974,chr3,74350000,74375000
chr3_2975,chr3,74375000,74400000
chr3_2976,chr3,74400000,74425000
chr3_2977,chr3,74425000,74450000
chr3_2978,chr3,74450000,74475000
chr3_2979,chr3,74475000,74500000
chr3_2980,chr3,74500000,74525000
chr3_2981,chr3,74525000,74550000
chr3_2982,chr3,74550000,74575000
chr3_2983,chr3,74575000,74600000
chr3_2984,chr3,74600000,74625000
chr3_2985,chr3,74625000,74650000
chr3_2986,chr3,74650000,74675000
chr3_2987,chr3,74675000,74700000
chr3_2988,chr3,74700000,74725000
chr3_2989,chr3,74725000,74750000
chr3_2990,chr3,74750000,74775000
chr3_2991,chr3,74775000,74800000
chr3_2992,chr3,74800000,74825000
chr3_2993,chr3,74825000,74850000
chr3_2994,chr3,74850000,74875000
chr3_2995,chr3,74875000,74900000
chr3_2996,chr3,74900000,74925000
chr3_2997,chr3,74925000,74950000
chr3_2998,chr3,74950000,74975000
chr3_2999,chr3,74975000,75000000
chr3_3000,chr3,75000000,75025000
chr3_3001,chr3,75025000,75050000
chr3_3002,chr3,75050000,75075000
chr3_3003,chr3,75075000,75100000
chr3_3004,chr3,75100000,75125000
chr3_3005,chr3,75125000,75150000
chr3_3006,chr3,75150000,75175000
chr3_3007,chr3,75175000,75200000
chr3_3008,chr3,75200000,75225000
chr3_3009,chr3,75225000,75250000
chr3_3010,chr3,75250000,75275000
chr3_3011,chr3,75275000,75300000
chr3_3012,chr3,75300000,75325000
chr3_3013,chr3,75325000,75350000
chr3_3014,chr3,75350000,75375000
chr3_3015,chr3,75375000,75400000
chr3_3016,chr3,75400000,75425000
chr3_3017,chr3,75425000,75450000
chr3_3018,chr3,75450000,75475000
chr3_3019,chr3,75475000,75500000
chr3_3020,chr3,75500000,75525000
chr3_3021,chr3,75525000,75550000
chr3_3022,chr3,75550000,75575000
chr3_3023,chr3,75575000,75600000
chr3_3024,chr3,75600000,75625000
chr3_3025,chr3,75625000,75650000
chr3_3026,chr3,75650000,75675000
chr3_3027,chr3,75675000,75700000
chr3_3028,chr3,75700000,75725000
chr3_3029,chr3,75725000,75750000
chr3_3030,chr3,75750000,75775000
chr3_3031,chr3,75775000,75800000
chr3_3032,chr3,75800000,75825000
chr3_3033,chr3,75825000,75850000
chr3_3034,chr3,75850000,75875000
chr3_3035,chr3,75875000,75900000
chr3_3036,chr3,75900000,75925000
chr3_3037,chr3,75925000,75950000
chr3_3038,chr3,75950000,75975000
chr3_3039,chr3,75975000,76000000
chr3_3040,chr3,76000000,76025000
chr3_3041,chr3,76025000,76050000
chr3_3042,chr3,76050000,76075000
chr3_3043,chr3,76075000,76100000
chr3_3044,chr3,76100000,76125000
chr3_3045,chr3,76125000,76150000
chr3_3046,chr3,76150000,76175000
chr3_3047,chr3,76175000,76200000
chr3_3048,chr3,76200000,76225000
chr3_3049,chr3,76225000,76250000
chr3_3050,chr3,76250000,76275000
chr3_3051,chr3,76275000,76300000
chr3_3052,chr3,76300000,76325000
chr3_3053,chr3,76325000,76350000
chr3_3054,chr3,76350000,76375000
chr3_3055,chr3,76375000,76400000
chr3_3056,chr3,76400000,76425000
chr3_3057,chr3,76425000,76450000
chr3_3058,chr3,76450000,76475000
chr3_3059,chr3,76475000,76500000
chr3_3060,chr3,76500000,76525000
chr3_3061,chr3,76525000,76550000
chr3_3062,chr3,76550000,76575000
chr3_3063,chr3,76575000,76600000
chr3_3064,chr3,76600000,76625000
chr3_3065,chr3,76625000,76650000
chr3_3066,chr3,76650000,76675000
chr3_3067,chr3,76675000,76700000
chr3_3068,chr3,76700000,76725000
chr3_3069,chr3,76725000,76750000
chr3_3070,chr3,76750000,76775000
chr3_3071,chr3,76775000,76800000
chr3_3072,chr3,76800000,76825000
chr3_3073,chr3,76825000,76850000
chr3_3074,chr3,76850000,76875000
chr3_3075,chr3,76875000,76900000
chr3_3076,chr3,76900000,76925000
chr3_3077,chr3,76925000,76950000
chr3_3078,chr3,76950000,76975000
chr3_3079,chr3,76975000,77000000
chr3_3080,chr3,77000000,77025000
chr3_3081,chr3,77025000,77050000
chr3_3082,chr3,77050000,77075000
chr3_3083,chr3,77075000,77100000
chr3_3084,chr3,77100000,77125000
chr3_3085,chr3,77125000,77150000
chr3_3086,chr3,77150000,77175000
chr3_3087,chr3,77175000,77200000
chr3_3088,chr3,77200000,77225000
chr3_3089,chr3,77225000,77250000
chr3_3090,chr3,77250000,77275000
chr3_3091,chr3,77275000,77300000
chr3_3092,chr3,77300000,77325000
chr3_3093,chr3,77325000,77350000
chr3_3094,chr3,77350000,77375000
chr3_3095,chr3,77375000,77400000
chr3_3096,chr3,77400000,77425000
chr3_3097,chr3,77425000,77450000
chr3_3098,chr3,77450000,77475000
chr3_3099,chr3,77475000,77500000
chr3_3100,chr3,77500000,77525000
chr3_3101,chr3,77525000,77550000
chr3_3102,chr3,77550000,77575000
chr3_3103,chr3,77575000,77600000
chr3_3104,chr3,77600000,77625000
chr3_3105,chr3,77625000,77650000
chr3_3106,chr3,77650000,77675000
chr3_3107,chr3,77675000,77700000
chr3_3108,chr3,77700000,77725000
chr3_3109,chr3,77725000,77750000
chr3_3110,chr3,77750000,77775000
chr3_3111,chr3,77775000,77800000
chr3_3112,chr3,77800000,77825000
chr3_3113,chr3,77825000,77850000
chr3_3114,chr3,77850000,77875000
chr3_3115,chr3,77875000,77900000
chr3_3116,chr3,77900000,77925000
chr3_3117,chr3,77925000,77950000
chr3_3118,chr3,77950000,77975000
chr3_3119,chr3,77975000,78000000
chr3_3120,chr3,78000000,78025000
chr3_3121,chr3,78025000,78050000
chr3_3122,chr3,78050000,78075000
chr3_3123,chr3,78075000,78100000
chr3_3124,chr3,78100000,78125000
chr3_3125,chr3,78125000,78150000
chr3_3126,chr3,78150000,78175000
chr3_3127,chr3,78175000,78200000
chr3_3128,chr3,78200000,78225000
chr3_3129,chr3,78225000,78250000
chr3_3130,chr3,78250000,78275000
chr3_3131,chr3,78275000,78300000
chr3_3132,chr3,78300000,78325000
chr3_3133,chr3,78325000,78350000
chr3_3134,chr3,78350000,78375000
chr3_3135,chr3,78375000,78400000
chr3_3136,chr3,78400000,78425000
chr3_3137,chr3,78425000,78450000
chr3_3138,chr3,78450000,78475000
chr3_3139,chr3,78475000,78500000
chr3_3140,chr3,78500000,78525000
chr3_3141,chr3,78525000,78550000
chr3_3142,chr3,78550000,78575000
chr3_3143,chr3,78575000,78600000
chr3_3144,chr3,78600000,78625000
chr3_3145,chr3,78625000,78650000
chr3_3146,chr3,78650000,78675000
chr3_3147,chr3,78675000,78700000
chr3_3148,chr3,78700000,78725000
chr3_3149,chr3,78725000,78750000
chr3_3150,chr3,78750000,78775000
chr3_3151,chr3,78775000,78800000
chr3_3152,chr3,78800000,78825000
chr3_3153,chr3,78825000,78850000
chr3_3154,chr3,78850000,78875000
chr3_3155,chr3,78875000,78900000
chr3_3156,chr3,78900000,78925000
chr3_3157,chr3,78925000,78950000
chr3_3158,chr3,78950000,78975000
chr3_3159,chr3,78975000,79000000
chr3_3160,chr3,79000000,79025000
chr3_3161,chr3,79025000,79050000
chr3_3162,chr3,79050000,79075000
chr3_3163,chr3,79075000,79100000
chr3_3164,chr3,79100000,79125000
chr3_3165,chr3,79125000,79150000
chr3_3166,chr3,79150000,79175000
chr3_3167,chr3,79175000,79200000
chr3_3168,chr3,79200000,79225000
chr3_3169,chr3,79225000,79250000
chr3_3170,chr3,79250000,79275000
chr3_3171,chr3,79275000,79300000
chr3_3172,chr3,79300000,79325000
chr3_3173,chr3,79325000,79350000
chr3_3174,chr3,79350000,79375000
chr3_3175,chr3,79375000,79400000
chr3_3176,chr3,79400000,79425000
chr3_3177,chr3,79425000,79450000
chr3_3178,chr3,79450000,79475000
chr3_3179,chr3,79475000,79500000
chr3_3180,chr3,79500000,79525000
chr3_3181,chr3,79525000,79550000
chr3_3182,chr3,79550000,79575000
chr3_3183,chr3,79575000,79600000
chr3_3184,chr3,79600000,79625000
chr3_3185,chr3,79625000,79650000
chr3_3186,chr3,79650000,79675000
chr3_3187,chr3,79675000,79700000
chr3_3188,chr3,79700000,79725000
chr3_3189,chr3,79725000,79750000
chr3_3190,chr3,79750000,79775000
chr3_3191,chr3,79775000,79800000
chr3_3192,chr3,79800000,79825000
chr3_3193,chr3,79825000,79850000
chr3_3194,chr3,79850000,79875000
chr3_3195,chr3,79875000,79900000
chr3_3196,chr3,79900000,79925000
chr3_3197,chr3,79925000,79950000
chr3_3198,chr3,79950000,79975000
chr3_3199,chr3,79975000,80000000
chr3_3200,chr3,80000000,80025000
chr3_3201,chr3,80025000,80050000
chr3_3202,chr3,80050000,80075000
chr3_3203,chr3,80075000,80100000
chr3_3204,chr3,80100000,80125000
chr3_3205,chr3,80125000,80150000
chr3_3206,chr3,80150000,80175000
chr3_3207,chr3,80175000,80200000
chr3_3208,chr3,80200000,80225000
chr3_3209,chr3,80225000,80250000
chr3_3210,chr3,80250000,80275000
chr3_3211,chr3,80275000,80300000
chr3_3212,chr3,80300000,80325000
chr3_3213,chr3,80325000,80350000
chr3_3214,chr3,80350000,80375000
chr3_3215,chr3,80375000,80400000
chr3_3216,chr3,80400000,80425000
chr3_3217,chr3,80425000,80450000
chr3_3218,chr3,80450000,80475000
chr3_3219,chr3,80475000,80500000
chr3_3220,chr3,80500000,80525000
chr3_3221,chr3,80525000,80550000
chr3_3222,chr3,80550000,80575000
chr3_3223,chr3,80575000,80600000
chr3_3224,chr3,80600000,80625000
chr3_3225,chr3,80625000,80650000
chr3_3226,chr3,80650000,80675000
chr3_3227,chr3,80675000,80700000
chr3_3228,chr3,80700000,80725000
chr3_3229,chr3,80725000,80750000
chr3_3230,chr3,80750000,80775000
chr3_3231,chr3,80775000,80800000
chr3_3232,chr3,80800000,80825000
chr3_3233,chr3,80825000,80850000
chr3_3234,chr3,80850000,80875000
chr3_3235,chr3,80875000,80900000
chr3_3236,chr3,80900000,80925000
chr3_3237,chr3,80925000,80950000
chr3_3238,chr3,80950000,80975000
chr3_3239,chr3,80975000,81000000
chr3_3240,chr3,81000000,81025000
chr3_3241,chr3,81025000,81050000
chr3_3242,chr3,81050000,81075000
chr3_3243,chr3,81075000,81100000
chr3_3244,chr3,81100000,81125000
chr3_3245,chr3,81125000,81150000
chr3_3246,chr3,81150000,81175000
chr3_3247,chr3,81175000,81200000
chr3_3248,chr3,81200000,81225000
chr3_3249,chr3,81225000,81250000
chr3_3250,chr3,81250000,81275000
chr3_3251,chr3,81275000,81300000
chr3_3252,chr3,81300000,81325000
chr3_3253,chr3,81325000,81350000
chr3_3254,chr3,81350000,81375000
chr3_3255,chr3,81375000,81400000
chr3_3256,chr3,81400000,81425000
chr3_3257,chr3,81425000,81450000
chr3_3258,chr3,81450000,81475000
chr3_3259,chr3,81475000,81500000
chr3_3260,chr3,81500000,81525000
chr3_3261,chr3,81525000,81550000
chr3_3262,chr3,81550000,81575000
chr3_3263,chr3,81575000,81600000
chr3_3264,chr3,81600000,81625000
chr3_3265,chr3,81625000,81650000
chr3_3266,chr3,81650000,81675000
chr3_3267,chr3,81675000,81700000
chr3_3268,chr3,81700000,81725000
chr3_3269,chr3,81725000,81750000
chr3_3270,chr3,81750000,81775000
chr3_3271,chr3,81775000,81800000
chr3_3272,chr3,81800000,81825000
chr3_3273,chr3,81825000,81850000
chr3_3274,chr3,81850000,81875000
chr3_3275,chr3,81875000,81900000
chr3_3276,chr3,81900000,81925000
chr3_3277,chr3,81925000,81950000
chr3_3278,chr3,81950000,81975000
chr3_3279,chr3,81975000,82000000
chr3_3280,chr3,82000000,82025000
chr3_3281,chr3,82025000,82050000
chr3_3282,chr3,82050000,82075000
chr3_3283,chr3,82075000,82100000
chr3_3284,chr3,82100000,82125000
chr3_3285,chr3,82125000,82150000
chr3_3286,chr3,82150000,82175000
chr3_3287,chr3,82175000,82200000
chr3_3288,chr3,82200000,82225000
chr3_3289,chr3,82225000,82250000
chr3_3290,chr3,82250000,82275000
chr3_3291,chr3,82275000,82300000
chr3_3292,chr3,82300000,82325000
chr3_3293,chr3,82325000,82350000
chr3_3294,chr3,82350000,82375000
chr3_3295,chr3,82375000,82400000
chr3_3296,chr3,82400000,82425000
chr3_3297,chr3,82425000,82450000
chr3_3298,chr3,82450000,82475000
chr3_3299,chr3,82475000,82500000
chr3_3300,chr3,82500000,82525000
chr3_3301,chr3,82525000,82550000
chr3_3302,chr3,82550000,82575000
chr3_3303,chr3,82575000,82600000
chr3_3304,chr3,82600000,82625000
chr3_3305,chr3,82625000,82650000
chr3_3306,chr3,82650000,82675000
chr3_3307,chr3,82675000,82700000
chr3_3308,chr3,82700000,82725000
chr3_3309,chr3,82725000,82750000
chr3_3310,chr3,82750000,82775000
chr3_3311,chr3,82775000,82800000
chr3_3312,chr3,82800000,82825000
chr3_3313,chr3,82825000,82850000
chr3_3314,chr3,82850000,82875000
chr3_3315,chr3,82875000,82900000
chr3_3316,chr3,82900000,82925000
chr3_3317,chr3,82925000,82950000
chr3_3318,chr3,82950000,82975000
chr3_3319,chr3,82975000,83000000
chr3_3320,chr3,83000000,83025000
chr3_3321,chr3,83025000,83050000
chr3_3322,chr3,83050000,83075000
chr3_3323,chr3,83075000,83100000
chr3_3324,chr3,83100000,83125000
chr3_3325,chr3,83125000,83150000
chr3_3326,chr3,83150000,83175000
chr3_3327,chr3,83175000,83200000
chr3_3328,chr3,83200000,83225000
chr3_3329,chr3,83225000,83250000
chr3_3330,chr3,83250000,83275000
chr3_3331,chr3,83275000,83300000
chr3_3332,chr3,83300000,83325000
chr3_3333,chr3,83325000,83350000
chr3_3334,chr3,83350000,83375000
chr3_3335,chr3,83375000,83400000
chr3_3336,chr3,83400000,83425000
chr3_3337,chr3,83425000,83450000
chr3_3338,chr3,83450000,83475000
chr3_3339,chr3,83475000,83500000
chr3_3340,chr3,83500000,83525000
chr3_3341,chr3,83525000,83550000
chr3_3342,chr3,83550000,83575000
chr3_3343,chr3,83575000,83600000
chr3_3344,chr3,83600000,83625000
chr3_3345,chr3,83625000,83650000
chr3_3346,chr3,83650000,83675000
chr3_3347,chr3,83675000,83700000
chr3_3348,chr3,83700000,83725000
chr3_3349,chr3,83725000,83750000
chr3_3350,chr3,83750000,83775000
chr3_3351,chr3,83775000,83800000
chr3_3352,chr3,83800000,83825000
chr3_3353,chr3,83825000,83850000
chr3_3354,chr3,83850000,83875000
chr3_3355,chr3,83875000,83900000
chr3_3356,chr3,83900000,83925000
chr3_3357,chr3,83925000,83950000
chr3_3358,chr3,83950000,83975000
chr3_3359,chr3,83975000,84000000
chr3_3360,chr3,84000000,84025000
chr3_3361,chr3,84025000,84050000
chr3_3362,chr3,84050000,84075000
chr3_3363,chr3,84075000,84100000
chr3_3364,chr3,84100000,84125000
chr3_3365,chr3,84125000,84150000
chr3_3366,chr3,84150000,84175000
chr3_3367,chr3,84175000,84200000
chr3_3368,chr3,84200000,84225000
chr3_3369,chr3,84225000,84250000
chr3_3370,chr3,84250000,84275000
chr3_3371,chr3,84275000,84300000
chr3_3372,chr3,84300000,84325000
chr3_3373,chr3,84325000,84350000
chr3_3374,chr3,84350000,84375000
chr3_3375,chr3,84375000,84400000
chr3_3376,chr3,84400000,84425000
chr3_3377,chr3,84425000,84450000
chr3_3378,chr3,84450000,84475000
chr3_3379,chr3,84475000,84500000
chr3_3380,chr3,84500000,84525000
chr3_3381,chr3,84525000,84550000
chr3_3382,chr3,84550000,84575000
chr3_3383,chr3,84575000,84600000
chr3_3384,chr3,84600000,84625000
chr3_3385,chr3,84625000,84650000
chr3_3386,chr3,84650000,84675000
chr3_3387,chr3,84675000,84700000
chr3_3388,chr3,84700000,84725000
chr3_3389,chr3,84725000,84750000
chr3_3390,chr3,84750000,84775000
chr3_3391,chr3,84775000,84800000
chr3_3392,chr3,84800000,84825000
chr3_3393,chr3,84825000,84850000
chr3_3394,chr3,84850000,84875000
chr3_3395,chr3,84875000,84900000
chr3_3396,chr3,84900000,84925000
chr3_3397,chr3,84925000,84950000
chr3_3398,chr3,84950000,84975000
chr3_3399,chr3,84975000,85000000
chr3_3400,chr3,85000000,85025000
chr3_3401,chr3,85025000,85050000
chr3_3402,chr3,85050000,85075000
chr3_3403,chr3,85075000,85100000
chr3_3404,chr3,85100000,85125000
chr3_3405,chr3,85125000,85150000
chr3_3406,chr3,85150000,85175000
chr3_3407,chr3,85175000,85200000
chr3_3408,chr3,85200000,85225000
chr3_3409,chr3,85225000,85250000
chr3_3410,chr3,85250000,85275000
chr3_3411,chr3,85275000,85300000
chr3_3412,chr3,85300000,85325000
chr3_3413,chr3,85325000,85350000
chr3_3414,chr3,85350000,85375000
chr3_3415,chr3,85375000,85400000
chr3_3416,chr3,85400000,85425000
chr3_3417,chr3,85425000,85450000
chr3_3418,chr3,85450000,85475000
chr3_3419,chr3,85475000,85500000
chr3_3420,chr3,85500000,85525000
chr3_3421,chr3,85525000,85550000
chr3_3422,chr3,85550000,85575000
chr3_3423,chr3,85575000,85600000
chr3_3424,chr3,85600000,85625000
chr3_3425,chr3,85625000,85650000
chr3_3426,chr3,85650000,85675000
chr3_3427,chr3,85675000,85700000
chr3_3428,chr3,85700000,85725000
chr3_3429,chr3,85725000,85750000
chr3_3430,chr3,85750000,85775000
chr3_3431,chr3,85775000,85800000
chr3_3432,chr3,85800000,85825000
chr3_3433,chr3,85825000,85850000
chr3_3434,chr3,85850000,85875000
chr3_3435,chr3,85875000,85900000
chr3_3436,chr3,85900000,85925000
chr3_3437,chr3,85925000,85950000
chr3_3438,chr3,85950000,85975000
chr3_3439,chr3,85975000,86000000
chr3_3440,chr3,86000000,86025000
chr3_3441,chr3,86025000,86050000
chr3_3442,chr3,86050000,86075000
chr3_3443,chr3,86075000,86100000
chr3_3444,chr3,86100000,86125000
chr3_3445,chr3,86125000,86150000
chr3_3446,chr3,86150000,86175000
chr3_3447,chr3,86175000,86200000
chr3_3448,chr3,86200000,86225000
chr3_3449,chr3,86225000,86250000
chr3_3450,chr3,86250000,86275000
chr3_3451,chr3,86275000,86300000
chr3_3452,chr3,86300000,86325000
chr3_3453,chr3,86325000,86350000
chr3_3454,chr3,86350000,86375000
chr3_3455,chr3,86375000,86400000
chr3_3456,chr3,86400000,86425000
chr3_3457,chr3,86425000,86450000
chr3_3458,chr3,86450000,86475000
chr3_3459,chr3,86475000,86500000
chr3_3460,chr3,86500000,86525000
chr3_3461,chr3,86525000,86550000
chr3_3462,chr3,86550000,86575000
chr3_3463,chr3,86575000,86600000
chr3_3464,chr3,86600000,86625000
chr3_3465,chr3,86625000,86650000
chr3_3466,chr3,86650000,86675000
chr3_3467,chr3,86675000,86700000
chr3_3468,chr3,86700000,86725000
chr3_3469,chr3,86725000,86750000
chr3_3470,chr3,86750000,86775000
chr3_3471,chr3,86775000,86800000
chr3_3472,chr3,86800000,86825000
chr3_3473,chr3,86825000,86850000
chr3_3474,chr3,86850000,86875000
chr3_3475,chr3,86875000,86900000
chr3_3476,chr3,86900000,86925000
chr3_3477,chr3,86925000,86950000
chr3_3478,chr3,86950000,86975000
chr3_3479,chr3,86975000,87000000
chr3_3480,chr3,87000000,87025000
chr3_3481,chr3,87025000,87050000
chr3_3482,chr3,87050000,87075000
chr3_3483,chr3,87075000,87100000
chr3_3484,chr3,87100000,87125000
chr3_3485,chr3,87125000,87150000
chr3_3486,chr3,87150000,87175000
chr3_3487,chr3,87175000,87200000
chr3_3488,chr3,87200000,87225000
chr3_3489,chr3,87225000,87250000
chr3_3490,chr3,87250000,87275000
chr3_3491,chr3,87275000,87300000
chr3_3492,chr3,87300000,87325000
chr3_3493,chr3,87325000,87350000
chr3_3494,chr3,87350000,87375000
chr3_3495,chr3,87375000,87400000
chr3_3496,chr3,87400000,87425000
chr3_3497,chr3,87425000,87450000
chr3_3498,chr3,87450000,87475000
chr3_3499,chr3,87475000,87500000
chr3_3500,chr3,87500000,87525000
chr3_3501,chr3,87525000,87550000
chr3_3502,chr3,87550000,87575000
chr3_3503,chr3,87575000,87600000
chr3_3504,chr3,87600000,87625000
chr3_3505,chr3,87625000,87650000
chr3_3506,chr3,87650000,87675000
chr3_3507,chr3,87675000,87700000
chr3_3508,chr3,87700000,87725000
chr3_3509,chr3,87725000,87750000
chr3_3510,chr3,87750000,87775000
chr3_3511,chr3,87775000,87800000
chr3_3512,chr3,87800000,87825000
chr3_3513,chr3,87825000,87850000
chr3_3514,chr3,87850000,87875000
chr3_3515,chr3,87875000,87900000
chr3_3516,chr3,87900000,87925000
chr3_3517,chr3,87925000,87950000
chr3_3518,chr3,87950000,87975000
chr3_3519,chr3,87975000,88000000
chr3_3520,chr3,88000000,88025000
chr3_3521,chr3,88025000,88050000
chr3_3522,chr3,88050000,88075000
chr3_3523,chr3,88075000,88100000
chr3_3524,chr3,88100000,88125000
chr3_3525,chr3,88125000,88150000
chr3_3526,chr3,88150000,88175000
chr3_3527,chr3,88175000,88200000
chr3_3528,chr3,88200000,88225000
chr3_3529,chr3,88225000,88250000
chr3_3530,chr3,88250000,88275000
chr3_3531,chr3,88275000,88300000
chr3_3532,chr3,88300000,88325000
chr3_3533,chr3,88325000,88350000
chr3_3534,chr3,88350000,88375000
chr3_3535,chr3,88375000,88400000
chr3_3536,chr3,88400000,88425000
chr3_3537,chr3,88425000,88450000
chr3_3538,chr3,88450000,88475000
chr3_3539,chr3,88475000,88500000
chr3_3540,chr3,88500000,88525000
chr3_3541,chr3,88525000,88550000
chr3_3542,chr3,88550000,88575000
chr3_3543,chr3,88575000,88600000
chr3_3544,chr3,88600000,88625000
chr3_3545,chr3,88625000,88650000
chr3_3546,chr3,88650000,88675000
chr3_3547,chr3,88675000,88700000
chr3_3548,chr3,88700000,88725000
chr3_3549,chr3,88725000,88750000
chr3_3550,chr3,88750000,88775000
chr3_3551,chr3,88775000,88800000
chr3_3552,chr3,88800000,88825000
chr3_3553,chr3,88825000,88850000
chr3_3554,chr3,88850000,88875000
chr3_3555,chr3,88875000,88900000
