,8wk,9mo,18mo,18mo-8wk,celltype,bulk.18mo,bulk.8wk,bulk.9mo
chr2_2461,0.018691588785046728,0.0,0.09345794392523364,0.07476635514018691,LDT-PCG-CS_Gata3_Lhx1_Gaba,0,2,0
chr3_701,0.0,0.009345794392523364,0.08411214953271028,0.08411214953271028,LDT-PCG-CS_Gata3_Lhx1_Gaba,0,0,0
chr3_842,0.06542056074766354,0.0,0.0,-0.06542056074766354,LDT-PCG-CS_Gata3_Lhx1_Gaba,0,0,0
chr4_2467,0.0,0.009345794392523364,0.08411214953271028,0.08411214953271028,LDT-PCG-CS_Gata3_Lhx1_Gaba,0,0,0
chr5_1760,0.0,0.06542056074766354,0.0,0.0,LDT-PCG-CS_Gata3_Lhx1_Gaba,0,0,0
chr10_1658,0.028037383177570093,0.037383177570093455,0.14953271028037382,0.12149532710280372,LDT-PCG-CS_Gata3_Lhx1_Gaba,0,0,0
chr13_300,0.0,0.06542056074766354,0.0,0.0,LDT-PCG-CS_Gata3_Lhx1_Gaba,0,0,0
chr14_4483,0.102803738317757,0.009345794392523364,0.009345794392523364,-0.09345794392523364,LDT-PCG-CS_Gata3_Lhx1_Gaba,0,0,0
chr19_959,0.2336448598130841,0.04672897196261682,0.09345794392523364,-0.14018691588785048,LDT-PCG-CS_Gata3_Lhx1_Gaba,0,2,0
chr1_1461,0.07964601769911504,0.13274336283185842,0.26548672566371684,0.18584070796460178,Lamp5_Gaba,0,0,0
chr1_7663,0.07079646017699115,0.18584070796460178,0.25663716814159293,0.18584070796460178,Lamp5_Gaba,2,2,2
chr4_3262,0.061946902654867256,0.07079646017699115,0.20353982300884957,0.1415929203539823,Lamp5_Gaba,2,2,0
chr5_3955,0.05309734513274336,0.04424778761061947,0.18584070796460178,0.13274336283185842,Lamp5_Gaba,2,2,2
chr6_3418,0.1504424778761062,0.12389380530973451,0.30973451327433627,0.15929203539823006,Lamp5_Gaba,2,2,2
chr7_511,0.0,0.02654867256637168,0.09734513274336283,0.09734513274336283,Lamp5_Gaba,2,2,2
chr8_1393,0.20353982300884957,0.2743362831858407,0.4336283185840708,0.23008849557522124,Lamp5_Gaba,2,2,2
chr8_3661,0.017699115044247787,0.017699115044247787,0.12389380530973451,0.10619469026548672,Lamp5_Gaba,2,0,0
chr10_341,0.017699115044247787,0.07964601769911504,0.1592920353982301,0.1415929203539823,Lamp5_Gaba,0,0,0
chr12_1171,0.02654867256637168,0.017699115044247787,0.12389380530973451,0.09734513274336283,Lamp5_Gaba,0,0,0
chr12_2690,0.02654867256637168,0.04424778761061947,0.168141592920354,0.1415929203539823,Lamp5_Gaba,0,2,0
chr12_2973,0.21238938053097345,0.17699115044247787,0.3805309734513274,0.16814159292035397,Lamp5_Gaba,2,2,2
chr13_1939,0.09734513274336283,0.22123893805309736,0.3008849557522124,0.2035398230088496,Lamp5_Gaba,2,2,2
chr13_4736,0.1415929203539823,0.061946902654867256,0.2743362831858407,0.1327433628318584,Lamp5_Gaba,2,2,0
chr16_1650,0.1504424778761062,0.04424778761061947,0.22123893805309736,0.07079646017699115,Lamp5_Gaba,2,0,2
chr17_600,0.08849557522123894,0.1592920353982301,0.2743362831858407,0.18584070796460175,Lamp5_Gaba,2,2,2
chr18_2787,0.061946902654867256,0.061946902654867256,0.21238938053097345,0.1504424778761062,Lamp5_Gaba,2,1,2
chr1_389,0.12785862785862787,0.1787941787941788,0.12370062370062371,-0.004158004158004158,STR_D2_Gaba,1,1,1
chr1_6222,0.19334719334719336,0.25571725571725573,0.26507276507276506,0.0717255717255717,STR_D2_Gaba,2,2,2
chr3_1126,0.19334719334719336,0.2390852390852391,0.2765072765072765,0.08316008316008316,STR_D2_Gaba,2,2,2
chr6_3508,0.10291060291060292,0.1683991683991684,0.11850311850311851,0.015592515592515593,STR_D2_Gaba,2,2,2
chr6_3780,0.09043659043659044,0.14760914760914762,0.13097713097713098,0.04054054054054054,STR_D2_Gaba,2,2,2
chr9_2372,0.15696465696465697,0.21205821205821207,0.22453222453222454,0.06756756756756757,STR_D2_Gaba,2,2,2
chr9_2526,0.16632016632016633,0.25363825363825365,0.21725571725571727,0.05093555093555094,STR_D2_Gaba,2,2,2
chr10_3957,0.07484407484407485,0.12681912681912683,0.08108108108108109,0.006237006237006237,STR_D2_Gaba,0,0,0
chr11_4857,0.11538461538461539,0.14137214137214138,0.07380457380457381,-0.04158004158004158,STR_D2_Gaba,1,1,0
chr12_4485,0.11538461538461539,0.11330561330561331,0.17255717255717257,0.057172557172557176,STR_D2_Gaba,0,0,0
chr13_2973,0.1101871101871102,0.17151767151767153,0.1288981288981289,0.018711018711018712,STR_D2_Gaba,0,0,2
chr14_696,0.09147609147609148,0.14553014553014554,0.1392931392931393,0.04781704781704782,STR_D2_Gaba,2,2,2
chr14_4761,0.12162162162162163,0.09355509355509356,0.06652806652806653,-0.0550935550935551,STR_D2_Gaba,0,2,0
chr15_3999,0.19646569646569648,0.16216216216216217,0.22972972972972974,0.033264033264033266,STR_D2_Gaba,2,2,2
chr17_1294,0.14760914760914762,0.20893970893970895,0.15904365904365905,0.011434511434511435,STR_D2_Gaba,0,0,0
chr18_1212,0.08835758835758836,0.14137214137214138,0.09667359667359668,0.008316008316008316,STR_D2_Gaba,0,0,0
chr18_1490,0.1632016632016632,0.12370062370062371,0.10187110187110188,-0.061330561330561334,STR_D2_Gaba,0,2,1
chr1_382,0.15454545454545454,0.09090909090909091,0.24545454545454545,0.09090909090909091,L5_ET_CTX_Glut,2,2,0
chr1_1287,0.12727272727272726,0.08636363636363636,0.21363636363636362,0.08636363636363636,L5_ET_CTX_Glut,2,0,0
chr1_3637,0.08636363636363636,0.1,0.19545454545454546,0.1090909090909091,L5_ET_CTX_Glut,2,0,0
chr1_3652,0.08181818181818182,0.04090909090909091,0.14545454545454545,0.06363636363636363,L5_ET_CTX_Glut,0,0,0
chr1_4305,0.19545454545454546,0.06818181818181818,0.11363636363636363,-0.08181818181818183,L5_ET_CTX_Glut,2,2,2
chr1_5099,0.2545454545454545,0.1590909090909091,0.32727272727272727,0.07272727272727275,L5_ET_CTX_Glut,2,2,2
chr1_6201,0.19090909090909092,0.2590909090909091,0.35909090909090907,0.16818181818181815,L5_ET_CTX_Glut,2,2,2
chr2_2347,0.33636363636363636,0.21363636363636362,0.39090909090909093,0.054545454545454564,L5_ET_CTX_Glut,2,2,2
chr2_3122,0.12727272727272726,0.09090909090909091,0.21363636363636362,0.08636363636363636,L5_ET_CTX_Glut,2,2,0
chr3_223,0.07272727272727272,0.01818181818181818,0.013636363636363636,-0.05909090909090909,L5_ET_CTX_Glut,0,0,2
chr3_3712,0.07272727272727272,0.004545454545454545,0.02727272727272727,-0.045454545454545456,L5_ET_CTX_Glut,0,0,0
chr5_2019,0.022727272727272728,0.01818181818181818,0.09545454545454546,0.07272727272727272,L5_ET_CTX_Glut,0,0,0
chr5_4577,0.05909090909090909,0.07727272727272727,0.1590909090909091,0.1,L5_ET_CTX_Glut,2,0,2
chr5_5846,0.11818181818181818,0.05454545454545454,0.18181818181818182,0.06363636363636364,L5_ET_CTX_Glut,2,2,0
chr7_252,0.031818181818181815,0.05,0.11818181818181818,0.08636363636363636,L5_ET_CTX_Glut,1,0,1
chr7_1127,0.10454545454545454,0.022727272727272728,0.045454545454545456,-0.05909090909090908,L5_ET_CTX_Glut,0,0,0
chr7_1208,0.08181818181818182,0.05909090909090909,0.16363636363636364,0.08181818181818182,L5_ET_CTX_Glut,1,1,0
chr7_3804,0.031818181818181815,0.0,0.07272727272727272,0.04090909090909091,L5_ET_CTX_Glut,0,0,0
chr7_4516,0.11818181818181818,0.10454545454545454,0.2590909090909091,0.14090909090909093,L5_ET_CTX_Glut,2,2,2
chr9_1733,0.11818181818181818,0.06363636363636363,0.19090909090909092,0.07272727272727274,L5_ET_CTX_Glut,1,0,0
chr9_2137,0.022727272727272728,0.01818181818181818,0.09090909090909091,0.06818181818181818,L5_ET_CTX_Glut,0,0,0
chr9_2645,0.18181818181818182,0.10454545454545454,0.25,0.06818181818181818,L5_ET_CTX_Glut,0,0,0
chr9_2774,0.13636363636363635,0.03636363636363636,0.07727272727272727,-0.05909090909090908,L5_ET_CTX_Glut,1,2,0
chr9_4438,0.022727272727272728,0.11363636363636363,0.1409090909090909,0.11818181818181817,L5_ET_CTX_Glut,1,0,0
chr10_292,0.031818181818181815,0.06818181818181818,0.0,-0.031818181818181815,L5_ET_CTX_Glut,0,0,1
chr11_3433,0.12727272727272726,0.10909090909090909,0.23636363636363636,0.1090909090909091,L5_ET_CTX_Glut,2,2,2
chr11_4226,0.13636363636363635,0.03636363636363636,0.06818181818181818,-0.06818181818181818,L5_ET_CTX_Glut,0,2,0
chr13_2858,0.022727272727272728,0.03636363636363636,0.10909090909090909,0.08636363636363636,L5_ET_CTX_Glut,0,0,0
chr13_3386,0.022727272727272728,0.022727272727272728,0.09090909090909091,0.06818181818181818,L5_ET_CTX_Glut,0,0,0
chr15_2099,0.16818181818181818,0.05909090909090909,0.08636363636363636,-0.08181818181818182,L5_ET_CTX_Glut,0,2,2
chr15_2876,0.2818181818181818,0.15454545454545454,0.33636363636363636,0.054545454545454564,L5_ET_CTX_Glut,1,1,0
chr15_3364,0.32272727272727275,0.18181818181818182,0.19090909090909092,-0.13181818181818183,L5_ET_CTX_Glut,2,2,2
chr16_467,0.013636363636363636,0.09545454545454546,0.1,0.08636363636363636,L5_ET_CTX_Glut,0,0,0
chr16_3112,0.02727272727272727,0.02727272727272727,0.09545454545454546,0.06818181818181819,L5_ET_CTX_Glut,0,0,0
chr17_1196,0.11363636363636363,0.10454545454545454,0.21818181818181817,0.10454545454545454,L5_ET_CTX_Glut,2,0,0
chr17_1997,0.1318181818181818,0.21818181818181817,0.32272727272727275,0.19090909090909094,L5_ET_CTX_Glut,2,2,2
chr18_2394,0.07727272727272727,0.00909090909090909,0.022727272727272728,-0.05454545454545454,L5_ET_CTX_Glut,0,0,0
chr19_1870,0.08636363636363636,0.05909090909090909,0.16363636363636364,0.07727272727272727,L5_ET_CTX_Glut,0,0,0
chr1_1575,0.08239700374531835,0.10112359550561797,0.20224719101123595,0.1198501872659176,LA-BLA-BMA-PA_Glut,2,2,1
chr1_3550,0.20224719101123595,0.24344569288389514,0.37453183520599254,0.1722846441947566,LA-BLA-BMA-PA_Glut,2,2,2
chr1_3586,0.14606741573033707,0.20224719101123595,0.2958801498127341,0.149812734082397,LA-BLA-BMA-PA_Glut,2,2,2
chr1_5154,0.12734082397003746,0.149812734082397,0.26217228464419473,0.13483146067415727,LA-BLA-BMA-PA_Glut,2,2,2
chr1_6211,0.11235955056179775,0.15355805243445692,0.23595505617977527,0.12359550561797752,LA-BLA-BMA-PA_Glut,2,2,2
chr1_6429,0.1760299625468165,0.17228464419475656,0.2883895131086142,0.11235955056179772,LA-BLA-BMA-PA_Glut,2,2,2
chr1_7336,0.08614232209737828,0.09737827715355805,0.18726591760299627,0.10112359550561799,LA-BLA-BMA-PA_Glut,1,0,2
chr1_7560,0.09737827715355805,0.20973782771535582,0.22846441947565543,0.13108614232209737,LA-BLA-BMA-PA_Glut,0,0,0
chr1_7663,0.149812734082397,0.15355805243445692,0.2696629213483146,0.11985018726591759,LA-BLA-BMA-PA_Glut,2,2,2
chr2_152,0.07116104868913857,0.13108614232209737,0.18352059925093633,0.11235955056179776,LA-BLA-BMA-PA_Glut,2,0,2
chr2_734,0.07865168539325842,0.12359550561797752,0.19101123595505617,0.11235955056179775,LA-BLA-BMA-PA_Glut,2,2,2
chr2_1570,0.2247191011235955,0.3445692883895131,0.3970037453183521,0.1722846441947566,LA-BLA-BMA-PA_Glut,2,1,1
chr2_4814,0.08614232209737828,0.10861423220973783,0.19101123595505617,0.1048689138576779,LA-BLA-BMA-PA_Glut,1,0,0
chr2_5713,0.09363295880149813,0.12359550561797752,0.20599250936329588,0.11235955056179775,LA-BLA-BMA-PA_Glut,2,2,2
chr2_6115,0.18726591760299627,0.11235955056179775,0.24344569288389514,0.056179775280898875,LA-BLA-BMA-PA_Glut,2,2,2
chr2_6836,0.19850187265917604,0.26217228464419473,0.3445692883895131,0.14606741573033707,LA-BLA-BMA-PA_Glut,2,2,2
chr2_7224,0.09363295880149813,0.06367041198501873,0.1647940074906367,0.07116104868913856,LA-BLA-BMA-PA_Glut,0,0,0
chr3_460,0.00749063670411985,0.026217228464419477,0.06367041198501873,0.05617977528089888,LA-BLA-BMA-PA_Glut,0,0,0
chr3_3916,0.20599250936329588,0.1348314606741573,0.27715355805243447,0.07116104868913858,LA-BLA-BMA-PA_Glut,0,1,0
chr3_4108,0.0599250936329588,0.052434456928838954,0.1348314606741573,0.07490636704119849,LA-BLA-BMA-PA_Glut,2,2,0
chr3_5511,0.09737827715355805,0.08614232209737828,0.18352059925093633,0.08614232209737828,LA-BLA-BMA-PA_Glut,2,2,2
chr4_2658,0.0449438202247191,0.0299625468164794,0.10486891385767791,0.05992509363295881,LA-BLA-BMA-PA_Glut,2,0,2
chr4_3262,0.04868913857677903,0.03745318352059925,0.1198501872659176,0.07116104868913858,LA-BLA-BMA-PA_Glut,2,0,2
chr4_4332,0.06367041198501873,0.10112359550561797,0.18352059925093633,0.1198501872659176,LA-BLA-BMA-PA_Glut,2,2,2
chr4_4389,0.06367041198501873,0.13108614232209737,0.18352059925093633,0.1198501872659176,LA-BLA-BMA-PA_Glut,2,2,2
chr4_4401,0.12734082397003746,0.2397003745318352,0.2546816479400749,0.12734082397003746,LA-BLA-BMA-PA_Glut,2,2,2
chr5_902,0.0749063670411985,0.056179775280898875,0.14606741573033707,0.07116104868913857,LA-BLA-BMA-PA_Glut,2,2,0
chr5_1205,0.06741573033707865,0.0898876404494382,0.20224719101123595,0.1348314606741573,LA-BLA-BMA-PA_Glut,2,2,0
chr5_1262,0.11235955056179775,0.09363295880149813,0.20224719101123595,0.0898876404494382,LA-BLA-BMA-PA_Glut,2,2,2
chr5_1751,0.03745318352059925,0.1348314606741573,0.08239700374531835,0.04494382022471909,LA-BLA-BMA-PA_Glut,0,0,2
chr5_2564,0.0299625468164794,0.06367041198501873,0.11235955056179775,0.08239700374531835,LA-BLA-BMA-PA_Glut,0,0,0
chr5_2802,0.0,0.026217228464419477,0.0599250936329588,0.0599250936329588,LA-BLA-BMA-PA_Glut,0,0,0
chr5_4787,0.052434456928838954,0.10486891385767791,0.15355805243445692,0.10112359550561796,LA-BLA-BMA-PA_Glut,2,2,0
chr6_1525,0.10486891385767791,0.11235955056179775,0.21722846441947566,0.11235955056179775,LA-BLA-BMA-PA_Glut,2,0,0
chr6_4714,0.16853932584269662,0.27715355805243447,0.299625468164794,0.1310861423220974,LA-BLA-BMA-PA_Glut,2,2,2
chr6_5085,0.12359550561797752,0.06367041198501873,0.19850187265917604,0.07490636704119852,LA-BLA-BMA-PA_Glut,0,0,0
chr7_1494,0.23595505617977527,0.3146067415730337,0.40074906367041196,0.1647940074906367,LA-BLA-BMA-PA_Glut,2,2,2
chr7_1998,0.10486891385767791,0.2209737827715356,0.2247191011235955,0.11985018726591759,LA-BLA-BMA-PA_Glut,2,2,2
chr7_2533,0.10112359550561797,0.0898876404494382,0.21722846441947566,0.11610486891385768,LA-BLA-BMA-PA_Glut,2,0,2
chr7_2689,0.12734082397003746,0.149812734082397,0.24719101123595505,0.11985018726591759,LA-BLA-BMA-PA_Glut,2,2,2
chr8_368,0.32209737827715357,0.21348314606741572,0.37453183520599254,0.05243445692883897,LA-BLA-BMA-PA_Glut,2,2,2
chr8_992,0.00749063670411985,0.026217228464419477,0.06367041198501873,0.05617977528089888,LA-BLA-BMA-PA_Glut,0,0,0
chr8_1024,0.08614232209737828,0.0898876404494382,0.18726591760299627,0.10112359550561799,LA-BLA-BMA-PA_Glut,1,1,0
chr8_1126,0.018726591760299626,0.03745318352059925,0.08614232209737828,0.06741573033707865,LA-BLA-BMA-PA_Glut,2,0,0
chr8_1394,0.13108614232209737,0.18352059925093633,0.25842696629213485,0.1273408239700375,LA-BLA-BMA-PA_Glut,2,2,2
chr8_1909,0.1647940074906367,0.10861423220973783,0.250936329588015,0.0861423220973783,LA-BLA-BMA-PA_Glut,2,2,2
chr8_3105,0.0749063670411985,0.13857677902621723,0.20599250936329588,0.13108614232209737,LA-BLA-BMA-PA_Glut,0,0,0
chr8_4578,0.09737827715355805,0.16104868913857678,0.23595505617977527,0.13857677902621723,LA-BLA-BMA-PA_Glut,2,2,2
chr9_1980,0.2397003745318352,0.2247191011235955,0.36329588014981273,0.12359550561797752,LA-BLA-BMA-PA_Glut,2,2,2
chr9_2514,0.22846441947565543,0.18352059925093633,0.3333333333333333,0.10486891385767788,LA-BLA-BMA-PA_Glut,2,0,0
chr9_4216,0.14232209737827714,0.17228464419475656,0.2808988764044944,0.13857677902621726,LA-BLA-BMA-PA_Glut,2,2,2
chr9_4597,0.03745318352059925,0.0299625468164794,0.10112359550561797,0.06367041198501872,LA-BLA-BMA-PA_Glut,0,0,0
chr10_1692,0.15355805243445692,0.24719101123595505,0.2958801498127341,0.14232209737827717,LA-BLA-BMA-PA_Glut,2,2,2
chr10_1992,0.052434456928838954,0.04119850187265917,0.1198501872659176,0.06741573033707865,LA-BLA-BMA-PA_Glut,2,2,2
chr10_2431,0.10112359550561797,0.1647940074906367,0.23220973782771537,0.1310861423220974,LA-BLA-BMA-PA_Glut,2,0,0
chr11_1266,0.24344569288389514,0.3333333333333333,0.39325842696629215,0.149812734082397,LA-BLA-BMA-PA_Glut,2,2,2
chr11_2776,0.06741573033707865,0.02247191011235955,0.10861423220973783,0.04119850187265918,LA-BLA-BMA-PA_Glut,0,0,0
chr11_4021,0.02247191011235955,0.03745318352059925,0.09737827715355805,0.0749063670411985,LA-BLA-BMA-PA_Glut,0,0,0
chr11_4337,0.09363295880149813,0.13857677902621723,0.21722846441947566,0.12359550561797752,LA-BLA-BMA-PA_Glut,2,2,2
chr12_1182,0.1760299625468165,0.0898876404494382,0.20224719101123595,0.026217228464419456,LA-BLA-BMA-PA_Glut,2,2,2
chr12_1196,0.11235955056179775,0.15730337078651685,0.2546816479400749,0.14232209737827717,LA-BLA-BMA-PA_Glut,1,0,0
chr12_2081,0.052434456928838954,0.09737827715355805,0.15355805243445692,0.10112359550561796,LA-BLA-BMA-PA_Glut,0,1,2
chr12_2225,0.0299625468164794,0.10112359550561797,0.12359550561797752,0.09363295880149812,LA-BLA-BMA-PA_Glut,0,0,0
chr12_2358,0.0749063670411985,0.18352059925093633,0.15730337078651685,0.08239700374531835,LA-BLA-BMA-PA_Glut,0,1,2
chr12_3229,0.12359550561797752,0.0898876404494382,0.19850187265917604,0.07490636704119852,LA-BLA-BMA-PA_Glut,1,0,0
chr12_3433,0.18726591760299627,0.20224719101123595,0.33707865168539325,0.14981273408239698,LA-BLA-BMA-PA_Glut,2,2,2
chr12_3445,0.15730337078651685,0.16104868913857678,0.2808988764044944,0.12359550561797755,LA-BLA-BMA-PA_Glut,2,2,2
chr12_3928,0.07116104868913857,0.15730337078651685,0.21722846441947566,0.1460674157303371,LA-BLA-BMA-PA_Glut,2,2,2
chr12_4177,0.14232209737827714,0.1198501872659176,0.23595505617977527,0.09363295880149813,LA-BLA-BMA-PA_Glut,2,2,2
chr12_4189,0.10861423220973783,0.15730337078651685,0.23220973782771537,0.12359550561797754,LA-BLA-BMA-PA_Glut,2,0,2
chr13_3057,0.04868913857677903,0.0299625468164794,0.10861423220973783,0.0599250936329588,LA-BLA-BMA-PA_Glut,0,0,0
chr14_1373,0.03745318352059925,0.12734082397003746,0.0898876404494382,0.05243445692883895,LA-BLA-BMA-PA_Glut,0,0,2
chr14_2541,0.10486891385767791,0.14232209737827714,0.2209737827715356,0.11610486891385768,LA-BLA-BMA-PA_Glut,2,2,0
chr15_2395,0.11235955056179775,0.15730337078651685,0.23595505617977527,0.12359550561797752,LA-BLA-BMA-PA_Glut,2,2,2
chr15_3027,0.12359550561797752,0.04119850187265917,0.13857677902621723,0.01498127340823971,LA-BLA-BMA-PA_Glut,0,1,2
chr15_3204,0.09363295880149813,0.18726591760299627,0.20599250936329588,0.11235955056179775,LA-BLA-BMA-PA_Glut,0,0,0
chr15_3530,0.02247191011235955,0.0599250936329588,0.10112359550561797,0.07865168539325842,LA-BLA-BMA-PA_Glut,0,0,0
chr16_1351,0.10861423220973783,0.149812734082397,0.22846441947565543,0.1198501872659176,LA-BLA-BMA-PA_Glut,2,0,2
chr16_1859,0.09363295880149813,0.06367041198501873,0.17228464419475656,0.07865168539325842,LA-BLA-BMA-PA_Glut,2,2,2
chr17_2220,0.0449438202247191,0.06741573033707865,0.13108614232209737,0.08614232209737827,LA-BLA-BMA-PA_Glut,0,0,0
chr17_3519,0.13108614232209737,0.1797752808988764,0.2846441947565543,0.15355805243445692,LA-BLA-BMA-PA_Glut,0,0,0
chr18_287,0.011235955056179775,0.018726591760299626,0.06367041198501873,0.052434456928838954,LA-BLA-BMA-PA_Glut,0,0,0
chr18_2284,0.06367041198501873,0.0749063670411985,0.15355805243445692,0.08988764044943819,LA-BLA-BMA-PA_Glut,2,2,2
chr19_330,0.011235955056179775,0.026217228464419477,0.08239700374531835,0.07116104868913857,LA-BLA-BMA-PA_Glut,0,0,0
chr19_654,0.11235955056179775,0.07865168539325842,0.18352059925093633,0.07116104868913858,LA-BLA-BMA-PA_Glut,0,0,0
chr19_872,0.09737827715355805,0.033707865168539325,0.1198501872659176,0.02247191011235955,LA-BLA-BMA-PA_Glut,0,2,0
chr19_893,0.1348314606741573,0.20973782771535582,0.2808988764044944,0.1460674157303371,LA-BLA-BMA-PA_Glut,2,2,2
chr19_2434,0.1348314606741573,0.14232209737827714,0.24719101123595505,0.11235955056179775,LA-BLA-BMA-PA_Glut,2,0,0
chr1_409,0.07224334600760456,0.12927756653992395,0.18250950570342206,0.1102661596958175,L23_IT_PPP_Glut,2,2,2
chr1_879,0.12547528517110265,0.155893536121673,0.24714828897338403,0.12167300380228138,L23_IT_PPP_Glut,2,2,2
chr1_912,0.026615969581749048,0.026615969581749048,0.08745247148288973,0.060836501901140684,L23_IT_PPP_Glut,0,0,0
chr1_2420,0.053231939163498096,0.057034220532319393,0.13688212927756654,0.08365019011406845,L23_IT_PPP_Glut,2,2,2
chr1_3531,0.057034220532319393,0.12927756653992395,0.1596958174904943,0.10266159695817491,L23_IT_PPP_Glut,2,2,2
chr1_3872,0.049429657794676805,0.08745247148288973,0.1444866920152091,0.0950570342205323,L23_IT_PPP_Glut,2,2,0
chr1_6200,0.11787072243346007,0.1634980988593156,0.24714828897338403,0.12927756653992395,L23_IT_PPP_Glut,2,0,0
chr1_6906,0.045627376425855515,0.026615969581749048,0.12167300380228137,0.07604562737642585,L23_IT_PPP_Glut,2,2,2
chr1_7370,0.04182509505703422,0.049429657794676805,0.12167300380228137,0.07984790874524715,L23_IT_PPP_Glut,0,2,0
chr1_7607,0.0038022813688212928,0.060836501901140684,0.06844106463878327,0.06463878326996197,L23_IT_PPP_Glut,0,0,0
chr2_916,0.07224334600760456,0.11026615969581749,0.18250950570342206,0.1102661596958175,L23_IT_PPP_Glut,1,1,1
chr2_1258,0.09885931558935361,0.18631178707224336,0.21673003802281368,0.11787072243346007,L23_IT_PPP_Glut,2,2,1
chr2_2539,0.057034220532319393,0.07984790874524715,0.16730038022813687,0.11026615969581748,L23_IT_PPP_Glut,2,2,2
chr2_2957,0.060836501901140684,0.10646387832699619,0.17110266159695817,0.11026615969581749,L23_IT_PPP_Glut,2,2,2
